"Year","ID","crossing_time","crossing_duration","crossing_date","nearest_before_Lon","nearest_before_Lat","nearest_after_Lon","nearest_after_Lat","lake_width","circumvent_distance","straight_distance","circumvent_speed","straight_speed","albedo_linear","albedo_nearest_pixel","albedo_whole_lake","type","order","season","Location","average_speed_on_land","max_speed_on_land","location","lake_spent","sex"
2015,"bat118",2015-08-23 15:00:00,11,235,"-111.5991","65.9624","-111.1865","65.7541",1207.89610272436,40134.9018623015,29842.214807311,0.0422294842827246,0.0313996367922044,0.18209876678884,0.0978835970163345,0.201058201058201,"0",19,"fall","Fall Migration",0.0595872572235987,0.106164485421391,"Known Circumnavigating Event",1434.64210263228,"f"
2017,"bev079",2017-08-18,5.33333333333333,230,"-109.475541","65.17489","-109.260449","65.016446",7163.53671001529,22980.9409854413,20316.4812740804,0.0498718337357668,0.0440895860982647,0.277612437261268,0.296296298503876,0.232804232804233,"0",20,"fall","Fall Migration",0.100346802348078,0.162091929219444,"Known Circumnavigating Event",0.822944768588317,"f"
2017,"bat189",2017-07-13 08:01:00,3.99930555555556,194,"-111.138924","66.138656","-111.667555","65.672284",5513.23085301238,60839.7929158635,57204.8365679097,0.17607163545715,0.165551995623979,0.149140211443106,0.185185179114342,0.100529100529101,"0",21,"fall","Fall Migration",0.207132101085701,0.384997794088135,"Known Circumnavigating Event",5.13914098299801e-11,"f"
2017,"bat192",2017-07-13 08:00:00,4.33333333333333,194,"-111.137787","66.131424","-111.645153","65.657424",5126.46746178377,61846.9886512391,57586.851639618,0.165189606440275,0.153811035362228,0.230788614423502,0.0687830671668053,0.100529100529101,"0",22,"fall","Fall Migration",0.25699912168639,0.417460869784376,"Known Circumnavigating Event",0,"f"
2017,"bat156",2017-07-14 16:01:00,3.66597222222222,195,"-111.366391","66.064782","-111.626201","65.606618",2282.44526552588,53451.872142301,52358.5802317091,0.168756305304985,0.165304603876079,0.195767194032669,0.203703701496124,0.153439153439153,"0",23,"fall","Fall Migration",0.135547088262506,0.224797833527278,"Known Circumnavigating Event",0.092350881430081,"f"
2017,"bat213",2017-07-06 16:00:00,10.3333333333333,187,"-110.64404","65.809093","-111.66019","65.704808",10671.8401683635,84287.915902335,47875.1035685336,0.0944085079551243,0.0536235479038235,0.0699973983888621,0.0793650820851326,0.0105820105820106,"0",24,"fall","Fall Migration",0.217029841998566,0.672235068248871,"Known Circumnavigating Event",23.3937759591891,"f"
2018,"bat147",2018-07-06 16:00:00,2,187,"-111.40244","66.031651","-111.428447","65.699143",8486.04440022879,42611.2181256869,37033.5440054337,0.246592697486614,0.214314490772186,0.469841276854277,0.507936537265778,0.465608465608466,"0",25,"fall","Fall Migration",0.19195790317737,0.390645459512326,"Known Circumnavigating Event",111.50635506162,"f"
2018,"bat186",2018-07-11 23:00:00,0.958333333333333,192,"-111.053737","65.725113","-111.277079","65.822133",4805.6192718224,17471.0583051476,14856.8680840497,0.211003119627387,0.179430773961952,0.320529103577137,0.177248671650887,0.365079365079365,"0",26,"fall","Fall Migration",0.339494347380236,0.695472466615385,"Known Circumnavigating Event",8.74429663811038,"m"
2018,"bat201",2018-07-06 08:01:00,65.6666666666667,187,"-108.388233","64.948291","-111.7851","65.676093",9199.19367463853,211945.622608796,177474.851446846,0.0373564619657354,0.0312808184304227,0.154844578355551,0.0714285746216774,0.465608465608466,"0",27,"fall","Fall Migration",0.130155528800271,0.342842878280724,"Known Circumnavigating Event",0,"m"
2018,"bat204",2018-07-06 05:00:00,2.45833333333333,187,"-111.34186","66.065324","-111.42459","65.699181",12562.7479198536,47039.4070658679,40932.1908580699,0.221466134961713,0.192712762985263,0.429212768181143,0.497354507446289,0.465608465608466,"0",28,"fall","Fall Migration",0.267211317845163,0.617502695970969,"Known Circumnavigating Event",0.922573000444851,"m"
2018,"bat186",2018-07-06 14:00:00,2.75,187,"-111.371568","66.042246","-111.583044","65.615496",7092.17356700381,49865.0220804405,48473.6146998274,0.209869621550675,0.204013529881428,0.386621318402744,0.486772477626801,0.465608465608466,"0",29,"fall","Fall Migration",0.247678726413851,0.536485975555452,"Known Circumnavigating Event",0,"m"
2018,"bat225",2018-07-06 14:00:00,3.41736111111111,187,"-111.383767","66.037418","-111.517727","65.606205",7817.76635867109,50319.3875669915,48389.3914718802,0.170423990946933,0.163887392372418,0.439285718649626,0.502645492553711,0.465608465608466,"0",30,"fall","Fall Migration",0.183488741585848,0.398719280294029,"Known Circumnavigating Event",0.00254736507371144,"f"
2018,"bat225",2018-07-11 23:00:00,0.958333333333333,192,"-111.051881","65.724372","-111.275641","65.822359",4918.80901450162,17782.3541094848,14948.423060378,0.214762730790879,0.180536510391039,0.320000002682209,0.177248671650887,0.365079365079365,"0",31,"fall","Fall Migration",0.372525908555411,0.569367534444633,"Known Circumnavigating Event",10.0710249047148,"f"
2018,"bat227",2018-07-06 04:00:00,1.66666666666667,187,"-111.309957","66.067017","-111.501226","65.820202",8918.28199407951,30037.9950436819,28813.5841443991,0.208597187803346,0.200094334336105,0.305803572584409,0.291005283594131,0.465608465608466,"0",32,"fall","Fall Migration",0.156788193031593,0.341193409404689,"Known Circumnavigating Event",0.111647017078176,"f"
2018,"bat227",2018-07-10 09:01:00,0.25,191,"-111.462387","65.804431","-111.425126","65.875821",1095.69698066635,10021.1227269773,8126.40241452313,0.463940866989689,0.3762223340057,0.151675483832757,0.343915343284607,0.428571428571429,"0",33,"fall","Fall Migration",0.167755728817956,0.423973423633096,"Known Circumnavigating Event",6.40026232947417,"f"
2018,"bat227",2018-07-11 15:00:00,1.70902777777778,192,"-111.35982","65.837905","-111.541952","65.725134",8339.39119024729,25012.5766691214,15058.7748006711,0.16939304259191,0.101982763108974,0.286688943442545,0.0873015895485878,0.365079365079365,"0",34,"fall","Fall Migration",0.276668079613523,0.520784065282056,"Known Circumnavigating Event",24.4873174116659,"f"
2018,"bat232",2018-07-06 14:01:00,1.83263888888889,187,"-111.379883","66.038545","-111.489381","65.796116",4494.91001979293,27911.4897577889,27441.5924279422,0.176275671073569,0.173308023417596,0.412901915036715,0.370370358228683,0.465608465608466,"0",35,"fall","Fall Migration",0.259308171919673,0.443212625609249,"Known Circumnavigating Event",0.0194893959571473,"m"
2018,"bat232",2018-07-10 10:00:00,0.166666666666667,191,"-111.439857","65.824097","-111.437529","65.87743",1853.54670010885,8238.41140425333,5937.94900203188,0.572111903073148,0.412357569585547,0.171075835824013,0.343915343284607,0.428571428571429,"0",36,"fall","Fall Migration",0.231242120088642,0.685575957281548,"Known Circumnavigating Event",6.84671040838268,"m"
2018,"bat232",2018-07-11 15:00:00,2.04236111111111,192,"-111.358554","65.837368","-111.551737","65.725316",8273.3082040921,25249.004703807,15277.8797800315,0.143086278498283,0.0865798468776579,0.280151945276138,0.0873015895485878,0.365079365079365,"0",37,"fall","Fall Migration",0.39350645148198,0.801336406556876,"Known Circumnavigating Event",21.1673066589195,"m"
2018,"bat222",2018-07-06 04:00:00,1.83402777777778,187,"-111.305199","66.069562","-111.506751","65.801148",9273.27008322298,32122.442061719,31248.9604784144,0.202716408315783,0.19720409237924,0.283148951659148,0.291005283594131,0.465608465608466,"0",38,"fall","Fall Migration",0.244803909308449,0.479449142679679,"Known Circumnavigating Event",3.38968311226092,"f"
2018,"bat222",2018-07-10 10:00:00,0.208333333333333,191,"-111.441874","65.826586","-111.42548","65.87567",1402.84275087453,8306.57104996436,5514.77920015821,0.461476169442465,0.306376622231012,0.153439151123166,0.343915343284607,0.428571428571429,"0",39,"fall","Fall Migration",0.275160011805218,0.741104192939491,"Known Circumnavigating Event",7.23778211877351,"f"
2018,"bat222",2018-07-11 15:00:00,1.70902777777778,192,"-111.360227","65.836478","-111.548036","65.722205",8284.03980581003,25751.3222683739,15342.2453666411,0.174396060330312,0.103902515011791,0.296574769247519,0.0873015895485878,0.365079365079365,"0",40,"fall","Fall Migration",0.298066654475751,0.675227514598657,"Known Circumnavigating Event",23.0874533406056,"f"
2018,"bat228",2018-07-06 17:00:00,1.87569444444444,187,"-111.399227","66.020563","-111.445339","65.808368",3746.64873062317,24384.8337246572,23714.145335604,0.150467936101797,0.146329417102333,0.427469140539567,0.465608477592468,0.465608465608466,"0",41,"fall","Fall Migration",0.215299971508129,0.510603466958471,"Known Circumnavigating Event",1.55854548397284,"f"
2018,"bat228",2018-07-10 10:00:00,0.291666666666667,191,"-111.44161","65.826208","-111.424643","65.875263",1403.77306861597,8687.04573085497,5515.17788235865,0.344724036938689,0.218856265172962,0.153439151123166,0.343915343284607,0.428571428571429,"0",42,"fall","Fall Migration",0.255713086510082,0.740208796331467,"Known Circumnavigating Event",2.91764551839132,"f"
2018,"bat228",2018-07-11 15:00:00,1.70833333333333,192,"-111.359037","65.837519","-111.554441","65.729136",8217.02085354202,24899.4165602972,15005.9566123573,0.168695234148355,0.101666372712448,0.253154251628961,0.169312164187431,0.365079365079365,"0",43,"fall","Fall Migration",0.297711412781883,0.671233427440586,"Known Circumnavigating Event",28.3163051539812,"f"
2019,"bat196",2019-07-09 08:01:00,4.66597222222222,190,"-111.310413","66.134868","-111.314394","65.60304",10192.9320377623,67358.4829057954,59203.099340246,0.167084593207807,0.146854937094424,0.479986202457677,0.449735462665558,0.481481481481481,"0",44,"fall","Fall Migration",0.212958385227889,0.429374721964312,"Known Circumnavigating Event",0.0142413892541427,"m"
2019,"bat209",2019-07-10 08:01:00,3.66666666666667,191,"-111.21762","66.149481","-111.307774","65.621011",7545.3348771958,69301.1787904784,58971.7161036815,0.21875372092954,0.186148093761621,0.48074661857552,0.505290985107422,0.476190476190476,"0",45,"fall","Fall Migration",0.126531960509397,0.21953095085354,"Known Circumnavigating Event",0.0983755553589056,"f"
2020,"bat240",2020-07-12 12:00:00,4.16736111111111,194,"-111.39891","66.053489","-111.273088","65.552099",9315.60319567589,62944.9664315373,56108.922320199,0.174817992644385,0.155832145531853,0.322645505666733,0.489417999982834,0.46031746031746,"0",46,"fall","Fall Migration",0.319577755477622,0.830852379882877,"Known Circumnavigating Event",0,"f"
2020,"bat244",2020-07-13 08:01:00,2.66666666666667,195,"-111.345565","66.084197","-111.278173","65.627459",9283.11463447448,61339.1842253481,50936.3493469949,0.266229098200296,0.221077905151888,0.392109502268874,0.45502644777298,0.455026455026455,"0",47,"fall","Fall Migration",0.284341795161916,0.346763681021473,"Known Circumnavigating Event",0.733935067251704,"f"
2020,"bat244",2020-07-29 23:00:00,1.70902777777778,211,"-110.348949","65.3048","-110.70728","65.430512",10069.6560319634,25932.3659115688,21731.2056783808,0.175622144870437,0.147170565341872,0.211689201356084,0.240740746259689,0.100529100529101,"0",48,"fall","Fall Migration",0.206310182169172,0.373334099028791,"Known Circumnavigating Event",0.408699019101338,"f"
2020,"bat244",2020-07-22 16:01:00,4.33263888888889,204,"-111.080806","65.380481","-110.061556","65.131969",3418.9003562276,66113.6478475314,54959.9526248896,0.176613901393202,0.14681827382831,0.146510456112169,0.10582010447979,0.0582010582010582,"0",49,"fall","Fall Migration",0.253750470569209,0.415142981336407,"Known Circumnavigating Event",1.85132223418223,"f"
2020,"bat254",2020-07-23 00:02:00,0.666666666666667,205,"-111.462623","65.894929","-111.567594","65.687765",1401.63884743234,25145.396625014,23553.9307312047,0.436552024739827,0.408922408527859,0.248015873134136,0.137566134333611,0.0634920634920635,"0",50,"fall","Fall Migration",0.256869131830093,0.639798593880916,"Known Circumnavigating Event",0,"f"
2020,"bat262",2020-07-12 08:01:00,2.66666666666667,194,"-111.325551","66.091509","-111.640915","65.634186",5136.77564067969,53434.1980418641,52894.1448387108,0.23191926233448,0.229575281418016,0.112921192678378,0.431216925382614,0.46031746031746,"0",51,"fall","Fall Migration",0.182590580077107,0.37583021962498,"Known Circumnavigating Event",0,"f"
2020,"bat262",2020-07-23 16:01:00,1.33333333333333,205,"-110.453759","65.229912","-110.527466","65.07664",945.421680708547,20543.9105243456,17407.0038400988,0.178332556634944,0.151102463889747,0.213403883079688,0.0793650820851326,0.0634920634920635,"0",52,"fall","Fall Migration",0.25357001808907,0.456284163850419,"Known Circumnavigating Event",8.20529234546871,"f"
2020,"bat262",2020-07-31 00:01:00,0.999305555555556,213,"-110.160776","65.161098","-110.844097","65.264993",5408.45653665895,39704.6125578441,33922.9317510423,0.459863476463332,0.392899371682213,0.313790750118994,0.41005289554596,0.137566137566138,"0",53,"fall","Fall Migration",0.253202626311888,0.651033143784547,"Known Circumnavigating Event",71.4194156446493,"f"
2020,"bat265",2020-07-05 18:00:00,0.584027777777778,187,"-110.275559","65.276029","-110.758404","65.213905",2090.17917095964,28433.9749212553,23545.6966526164,0.563495341285282,0.466621019671352,0.500961991873654,0.505290985107422,0.497354497354497,"0",54,"fall","Fall Migration",0.317333648219107,0.983932740409349,"Known Circumnavigating Event",13.3675376193351,"m"
2020,"bat290",2020-07-12 12:00:00,2.50069444444444,194,"-111.400171","66.054434","-111.639016","65.634475",951.281501238849,49046.4588185266,47998.9434032187,0.227003882340677,0.222155620675825,0.121693124684195,0.208994716405869,0.46031746031746,"0",55,"fall","Fall Migration",0.297927570674255,0.757091325540272,"Known Circumnavigating Event",0,"f"
2020,"bat290",2020-07-29 23:00:00,2,211,"-110.351792","65.306742","-110.703687","65.433299",10205.9783913458,25545.5506567259,21563.833585515,0.147833047781979,0.124790703619878,0.210513422886531,0.240740746259689,0.100529100529101,"0",56,"fall","Fall Migration",0.284518568672935,0.556112912277335,"Known Circumnavigating Event",0.108836048069549,"f"
2020,"bat269",2020-07-13 14:02:00,1.74861111111111,195,"-111.424107","66.02787","-111.432379","65.690652",6950.04267649676,42392.1424644297,37540.8250095339,0.28059400625119,0.248483088493076,0.320672715881041,0.449735462665558,0.455026455026455,"0",57,"fall","Fall Migration",0.329093327784658,0.544199273127567,"Known Circumnavigating Event",6.0031740491799e-06,"f"
2020,"bat269",2020-07-23 16:00:00,1.33402777777778,205,"-110.446452","65.231264","-110.498798","65.093924",938.459606709569,19156.3331309382,15483.30834442,0.166201050936476,0.134333752771299,0.198412701487541,0.116402119398117,0.0634920634920635,"0",58,"fall","Fall Migration",0.239333352994184,0.465839184687647,"Known Circumnavigating Event",6.31802842541616,"f"
2020,"bat269",2020-07-29 22:00:00,2.04166666666667,211,"-110.314531","65.299972","-110.708331","65.432797",9936.55870341976,28293.6780943534,23505.1874879876,0.160395000534883,0.1332493621768,0.20040930456148,0.240740746259689,0.100529100529101,"0",59,"fall","Fall Migration",0.293117800697522,0.752532307233835,"Known Circumnavigating Event",3.39577491544396,"f"
2020,"bat270",2020-07-29 08:00:00,2.66666666666667,211,"-110.226983","65.256498","-110.753061","65.439404",9603.85194118973,38009.9812084192,31799.8873796444,0.164973876772653,0.138020344529706,0.222585332159903,0.190476194024086,0.100529100529101,"0",60,"fall","Fall Migration",0.206941187383662,0.382138772529859,"Known Circumnavigating Event",2.15791112455221,"f"
2020,"bat273",2020-07-13 19:00:00,1.54166666666667,195,"-111.448687","65.956222","-111.435737","65.69181",4170.65582652754,33773.569724537,29440.129418393,0.25355532826229,0.221021992630578,0.227135300370199,0.0714285746216774,0.455026455026455,"0",61,"fall","Fall Migration",0.370095957609243,0.932378434887752,"Known Circumnavigating Event",0.307895419283723,"f"
2020,"bat273",2020-07-30,1.75,212,"-110.334722","65.294715","-110.659656","65.423568",10086.2718465746,24698.5590652917,20812.9520763762,0.163350258368331,0.137651799446932,0.198113208320343,0.269841283559799,0.0899470899470899,"0",62,"fall","Fall Migration",0.197854585483312,0.270405133894222,"Known Circumnavigating Event",19.1615410494181,"f"
2020,"bat273",2020-10-04 16:00:00,0.166666666666667,278,"-110.600755","65.405672","-110.458029","65.40373",1929.34986589557,8940.52148375132,6616.29253654997,0.62086954748273,0.459464759482637,0.464852614062173,0.486772477626801,0.412698412698413,"0",63,"fall","Fall Migration",0.064624154722828,0.240950011485253,"Known Circumnavigating Event",0.00237035939501505,"f"
2020,"bat273",2020-10-01 01:00:00,2.16666666666667,275,"-110.527648","65.471504","-110.577366","65.401134",2023.18679709956,9364.96896965443,8164.43421439822,0.0500265436413164,0.0436134306324691,0.161816575098783,0.177248671650887,0.37037037037037,"0",64,"fall","Fall Migration",0.253157229560698,0.54960904467521,"Known Circumnavigating Event",0.0148002129494419,"f"
2020,"bat276",2020-07-12 14:00:00,2.41736111111111,194,"-111.423174","66.038931","-111.637064","65.635065",948.068607921817,46965.2824382373,46002.3891200058,0.224864897243308,0.220254663985472,0.167548502484957,0.148148149251938,0.46031746031746,"0",65,"fall","Fall Migration",0.317958833883186,0.766504608935699,"Known Circumnavigating Event",0,"f"
2020,"bat278",2020-07-14 01:00:00,0.791666666666667,196,"-111.292228","66.013911","-111.45727","65.891302",2557.05228460964,18425.0727524537,15567.2042538195,0.269372408661604,0.227590705465197,0.234347446045528,0.460317462682724,0.44973544973545,"0",66,"fall","Fall Migration",0.239007293105966,1.04192140028228,"Known Circumnavigating Event",0,"f"
2020,"bat278",2020-08-10 13:00:00,0.459027777777778,223,"-110.350311","65.32821","-110.783657","65.466072",4804.14634843971,30330.2341559725,25275.7793132389,0.764756282298854,0.637311631700425,0.201842055276588,0.357142865657806,0.153439153439153,"0",67,"fall","Fall Migration",0.48859376932303,0.811717224890839,"Known Circumnavigating Event",0.000499221512423485,"f"
2020,"bat278",2020-07-23 16:01:00,1.33333333333333,205,"-110.457492","65.230095","-110.504034","65.080041",934.48806121503,20120.8412778234,16845.1837479767,0.174660080536662,0.146225553367853,0.213403883079688,0.0793650820851326,0.0634920634920635,"0",68,"fall","Fall Migration",0.237246963460677,0.46443582506646,"Known Circumnavigating Event",7.12334171974022,"f"
2020,"bat279",2020-07-13 08:01:00,1.99930555555556,195,"-111.337697","66.087157","-111.439481","65.692304",13044.5457800974,48944.6393606558,44197.8369369235,0.283342823669421,0.255863360755607,0.269916855703507,0.0846560820937157,0.455026455026455,"0",69,"fall","Fall Migration",0.251610342815434,0.287629569545169,"Known Circumnavigating Event",2.11295122527763,"f"
2020,"bat279",2020-07-31 00:01:00,1,213,"-110.160411","65.159456","-110.844031","65.265039",5658.53543124718,39704.6125578441,34001.4495849915,0.459544126826899,0.393535296122587,0.321067819992701,0.174603179097176,0.137566137566138,"0",70,"fall","Fall Migration",0.310909745662117,0.649190463939778,"Known Circumnavigating Event",50.8119140207389,"f"
2020,"bat284",2020-07-12 12:01:00,3.5,194,"-111.397907","66.053136","-111.521021","65.590766",6401.67149151424,53883.7719203545,51775.9386421291,0.178187076456199,0.171216728313919,0.0710758381212751,0.0714285746216774,0.46031746031746,"0",71,"fall","Fall Migration",0.324776417539106,0.744161807866488,"Known Circumnavigating Event",0,"f"
2020,"bat284",2020-07-23 16:01:00,1.33333333333333,205,"-110.454596","65.230878","-110.507972","65.075836",936.306643022713,20545.9766526184,17438.843051814,0.178350491776201,0.151378845935885,0.14638448258241,0.0793650820851326,0.0634920634920635,"0",72,"fall","Fall Migration",0.234678556714469,0.463276371344077,"Known Circumnavigating Event",7.49751987666351,"f"
2020,"bat284",2020-09-10 13:00:00,0.541666666666667,254,"-111.438934","65.94779","-111.431982","65.906762",1598.09923172102,5018.55808657704,4578.11191404635,0.107234147149082,0.0978229041462895,0.322751324623823,0.10582010447979,0.386243386243386,"0",73,"fall","Fall Migration",0.132513702738751,0.387691354551351,"Known Circumnavigating Event",0.908504077981962,"f"
2020,"bat286",2020-07-12 08:01:00,3.99930555555556,194,"-111.33097","66.094249","-111.362953","65.566315",5098.01708717223,63355.4247822181,58787.4185735278,0.183351926787689,0.170132021107622,0.391534390097315,0.425925940275192,0.46031746031746,"0",74,"fall","Fall Migration",0.187313763684694,0.367256154743148,"Known Circumnavigating Event",0,"f"
2020,"bat286",2020-07-23 16:00:00,1.66666666666667,205,"-110.448341","65.231211","-110.42124","65.055054",928.569990375268,24049.1985560864,19650.6695710515,0.167008323306156,0.136462983132302,0.185185180976987,0.0476190485060215,0.0634920634920635,"0",75,"fall","Fall Migration",0.27359902819284,0.466939252101977,"Known Circumnavigating Event",15.6234087311241,"f"
2020,"bat289",2020-07-09 07:00:00,1.45833333333333,191,"-111.395622","66.049413","-111.413485","65.904005",5002.80917772551,17646.5472869729,16206.974981774,0.140051962595023,0.128626785569635,0.502865960200628,0.505290985107422,0.476190476190476,"0",76,"fall","Fall Migration",0.193636831189394,0.538465945925452,"Known Circumnavigating Event",0,"f"
2020,"bat289",2020-07-11,2.33402777777778,193,"-111.368124","65.839965","-111.48009","65.722087",5750.80296172446,26887.2413248957,14083.0776553852,0.133329571183654,0.0698357515391511,0.342702824544782,0.465608477592468,0.465608465608466,"0",77,"fall","Fall Migration",0.398544854129998,1.11432596697089,"Known Circumnavigating Event",0.351318520108115,"f"
2020,"bat289",2020-07-29 23:01:00,1.62430555555556,211,"-110.340409","65.291088","-110.633016","65.419523",9781.95054421043,23152.4869158613,19720.487579254,0.164974254780257,0.140519364252914,0.187989418581128,0.190476194024086,0.100529100529101,"0",78,"fall","Fall Migration",0.344178321668441,0.661626951220254,"Known Circumnavigating Event",2.97457237209822,"f"
2020,"bat291",2020-09-28 00:01:00,1.66736111111111,272,"-109.389029","64.863866","-108.97937","65.148416",3797.36183201155,40164.3047654162,37075.8565351139,0.278802615336778,0.257363990942065,0.0477746656328878,0.00793650839477777,0.291005291005291,"0",79,"fall","Fall Migration",0.163795399190898,0.386357539370573,"Known Circumnavigating Event",6.98243421547541,"m"
2020,"bat299",2020-07-13 12:00:00,2.16666666666667,195,"-111.374679","66.063629","-111.361794","65.672016",9730.45405775691,51510.0675067562,43598.1035907113,0.27516061702327,0.232895852514483,0.334138490158417,0.433862447738647,0.455026455026455,"0",80,"fall","Fall Migration",0.220467025079639,0.349765023920192,"Known Circumnavigating Event",0.328036673721618,"f"
2020,"bat299",2020-07-29 23:00:00,2,211,"-110.33483","65.310454","-110.701745","65.431582",9698.45964736649,26009.0995638672,21715.2262942272,0.150515622476083,0.125666818832333,0.188479586381395,0.240740746259689,0.100529100529101,"0",81,"fall","Fall Migration",0.259149508421083,0.484442227906114,"Known Circumnavigating Event",2.90765584726857,"f"
2020,"bat299",2020-07-23 16:00:00,1.33333333333333,205,"-110.442794","65.230095","-110.522423","65.082455",950.19913598972,20508.447522149,16851.8901054968,0.17802471807421,0.146283768276882,0.198412701487541,0.116402119398117,0.0634920634920635,"0",82,"fall","Fall Migration",0.248999362852615,0.469994156596692,"Known Circumnavigating Event",6.29273080771738,"f"
2020,"bat271",2020-07-13 14:00:00,2.41736111111111,195,"-111.410514","66.035122","-111.275513","65.627577",9351.68783334771,55171.4227373158,45783.0128700592,0.264155045184888,0.219204313272332,0.265669518007109,0.489417999982834,0.455026455026455,"0",83,"fall","Fall Migration",0.369037443304141,0.78879371009501,"Known Circumnavigating Event",0.000137912875544775,"f"
2021,"bat256",2021-07-14 16:01:06,2.66655092592593,195,"-111.299374","65.93161","-111.550546","65.903479",3135.15271964585,25740.1330580604,11831.1902660045,0.111724176648554,0.0513528810538847,0.236478543271207,0.203703701496124,0.455026455026455,"0",84,"fall","Fall Migration",0.371092670328015,0.606348736438923,"Known Circumnavigating Event",26.1587421315534,"m"
2021,"bat253",2021-08-06 00:01:49,3.99979166666667,218,"-110.187405","65.616708","-111.289106","65.934207",3384.29798931739,74019.4095085574,61491.8019255711,0.214187687751554,0.177936935157419,0.215555556863546,0.420634925365448,0.126984126984127,"0",85,"fall","Fall Migration",0.19301706764873,0.36625612444252,"Known Circumnavigating Event",11.2121458409475,"f"
2021,"bat253",2021-08-16 08:00:37,2.00027777777778,228,"-109.56657","65.339325","-109.343711","64.929033",6653.29451889444,48379.2773177656,46849.5994950167,0.279933789969944,0.271082717070642,0.227994232692502,0.0978835970163345,0.0582010582010582,"0",86,"fall","Fall Migration",0.255776469843251,0.576549536221556,"Known Circumnavigating Event",0,"f"
2021,"bat258",2021-07-08 13:00:10,4.79215277777778,189,"-111.326217","66.036367","-111.67529","65.674108",9379.73078236448,44622.3646854299,43345.8001638385,0.10777255613061,0.104689379734033,0.506006009675361,0.412698417901993,0.486772486772487,"0",87,"fall","Fall Migration",0.166518310067724,0.538160453059366,"Known Circumnavigating Event",0,"f"
2021,"bat277",2021-07-08 08:01:41,5.33289351851852,189,"-111.287336","66.05157","-111.658468","65.689901",8037.5300192676,45750.8020841435,43659.5815572507,0.0992937830900628,0.0947551698214062,0.499999996026357,0.417989432811737,0.486772486772487,"0",88,"fall","Fall Migration",0.196513473263422,0.327498832217719,"Known Circumnavigating Event",0,"f"
2021,"bat285",2021-07-08 16:01:06,5,189,"-111.337421","66.053043","-111.657781","65.690233",4192.33760141995,43447.3810720948,42938.1670028524,0.10057264137059,0.0993939050991954,0.473962688132336,0.420634925365448,0.486772486772487,"0",89,"fall","Fall Migration",0.317486037558692,0.711681624169625,"Known Circumnavigating Event",1.60268833155624e-05,"f"
2021,"bat290",2021-07-08 14:00:16,4.75127314814815,189,"-111.346677","66.037354","-111.671417","65.673357",5630.11864143207,43639.8969814587,43133.5687928865,0.106306538163403,0.105073125606895,0.489993104468221,0.420634925365448,0.486772486772487,"0",90,"fall","Fall Migration",0.202473122016797,0.523099670916349,"Known Circumnavigating Event",0,"f"
2021,"bat301",2021-07-08 09:00:11,4.95946759259259,189,"-111.288688","66.052074","-111.675408","65.671844",8362.3316301161,47571.6581177104,45841.8479870495,0.11101955695875,0.106982641662387,0.504824148381458,0.417989432811737,0.486772486772487,"0",91,"fall","Fall Migration",0.0884682164993023,0.15551687573901,"Known Circumnavigating Event",0,"f"
2021,"bat307",2021-07-08 09:00:50,4.95887731481481,189,"-111.282561","66.051387","-111.673198","65.67459",6376.4125550326,47911.42579376,45558.2512240384,0.111825793607518,0.106333458336827,0.493496472636859,0.417989432811737,0.486772486772487,"0",92,"fall","Fall Migration",0.112924906504795,0.168666399861508,"Known Circumnavigating Event",0,"f"
2021,"bat317",2021-08-09 13:01:30,11.4579282407407,221,"-111.014963","65.876432","-109.225822","64.797047",47858.5211583115,162760.298462662,146086.050613087,0.164410154361682,0.147566884297007,0.174793842475157,0.0740740746259689,0.0317460317460317,"0",93,"fall","Fall Migration",0.343209858424753,0.840508827642016,"Known Circumnavigating Event",25.3405467407008,"m"
2021,"bev194",2021-08-15 01:01:36,0.791006944444444,227,"-111.493351","65.93882","-111.250364","66.033545",3917.08656554455,18151.2880362842,15243.4837775731,0.265591033994472,0.223043819814365,0.208868735957713,0.208994716405869,0.0476190476190476,"0",94,"fall","Fall Migration",0.299558407917756,0.451306197251887,"Known Circumnavigating Event",0.000214733981862306,"f"
2021,"bat304",2021-07-17 18:00:46,0.624814814814815,198,"-110.981124","65.841016","-111.214111","65.893341",7315.16345647864,14695.2165735129,12098.4762400218,0.272214296338043,0.224112259929271,0.433658934556521,0.444444447755814,0.439153439153439,"0",95,"fall","Fall Migration",0.486358594748054,0.970757127230777,"Known Circumnavigating Event",0.43283193892532,"f"
2021,"bat304",2021-07-20 09:00:12,1,201,"-110.923768","65.943672","-111.544753","65.94206",4155.29585410254,37559.6516478374,28180.1978221055,0.434718190368488,0.32615969701511,0.188311688940633,0.0343915335834026,0.423280423280423,"0",96,"fall","Fall Migration",0.58133392081863,0.810889114191108,"Known Circumnavigating Event",0,"f"
2021,"bat306",2021-07-08 13:00:08,4.79268518518519,189,"-111.321368","66.037129","-111.676911","65.672852",9889.4187129868,44811.2907427013,43663.298206761,0.10821683010061,0.1054444905594,0.503391671639222,0.412698417901993,0.486772486772487,"0",97,"fall","Fall Migration",0.172117224087121,0.506797566162803,"Known Circumnavigating Event",0,"m"
