"Year","ID","crossing_time","crossing_duration","crossing_date","nearest_before_Lon","nearest_before_Lat","nearest_after_Lon","nearest_after_Lat","lake_width","circumvent_distance","straight_distance","circumvent_speed","straight_speed","albedo_linear","albedo_nearest_pixel","albedo_whole_lake","type","order","season","Location","average_speed_on_land","max_speed_on_land","location","lake_spent","sex","response","lake_spent_proportion","log_ratio_cir_ref","log_ratio_dir_ref","log_ratio_cir_dir"
2016,"bat139",2016-07-10 00:01:00,0.750694444444444,192,"-110.274024","65.511432","-109.792771","65.282178",3698.55927947844,39251.2473285632,33893.233835696,0.605168783974147,0.522559880291335,0.135508525392248,0.193121686577797,0.0105820105820106,"0",143,"fall","Fall Migration",0.169108751877971,0.387942823525469,"Unknown Crossing Event",468.774278546073,"f",NA,0.433648731309966,1.2749653906973,1.12819757050008,0.146767820197224
2016,"bat139",2016-07-09 12:02:00,0.125,191,"-110.453668","65.609622","-110.361571","65.541987",638.425973628912,9197.54016442336,8640.47231699776,0.85162408929846,0.800043733055348,0.183201059699059,0.224867731332779,0.0529100529100529,"0",144,"fall","Fall Migration",0.175827476484021,0.522559880291335,"Unknown Crossing Event",74.183718842525,"f",NA,0.412131771347361,1.57764195269233,1.51516312546122,0.0624788272311026
2016,"bat140",2016-07-13 00:01:00,1.5,195,"-110.386977","65.399852","-111.162114","65.582414",2240.49305979935,49481.8904236171,41161.532607776,0.381804710058774,0.317604418269876,0.193602696399797,0.22751322388649,0.0634920634920635,"0",145,"fall","Fall Migration",0.183885202461359,0.323669300881912,"Unknown Crossing Event",680.46331809656,"f",NA,0.315029313933593,0.730597584435151,0.546494977469228,0.184102606965923
2016,"bat140",2016-07-09 15:01:00,0.124305555555556,191,"-109.954906","65.335994","-109.929671","65.31445",591.114334220512,2866.82506193959,2669.63902967007,0.266929707815605,0.248569742054941,0.286596114436785,0.354497343301773,0.0529100529100529,"0",146,"fall","Fall Migration",0.494074844472628,0.859551434136676,"Unknown Crossing Event",256.017827965503,"f",NA,1.430267195338,-0.615701655610212,-0.686963554447704,0.0712618988374915
2016,"bat141",2016-07-13 09:01:00,0.125,195,"-110.519328","65.409293","-110.727983","65.421653",1457.52506910035,10602.118775394,9760.86081610407,0.981677664388334,0.903783408898525,0.169690098081316,0.16666667163372,0.0634920634920635,"0",147,"fall","Fall Migration",0.307918729319457,0.529865666460477,"Unknown Crossing Event",640.721261223233,"f",NA,3.5595625623513,1.15942712815794,1.0767538574501,0.0826732707078428
2016,"bat143",2016-07-20 21:01:00,1.37430555555556,202,"-110.176435","65.207763","-110.906425","65.364575",2606.51329370553,45727.0923745472,38196.4462874202,0.38510268127461,0.321681373483411,0.184358467115089,0.0423280410468578,0.17989417989418,"0",148,"fall","Fall Migration",0.363939899167003,0.803970810844397,"Unknown Crossing Event",73.0219103325246,"f",NA,0.0368983882428117,0.0565212615121482,-0.123427209526126,0.179948471038274
2016,"bat143",2016-07-19 18:00:00,0.125694444444444,201,"-109.756465","65.313249","-109.680676","65.254712",1580.70887541601,8448.36067915076,7409.87404730826,0.777933764194361,0.682308844135199,0.31632653091635,0.333333343267441,0.158730158730159,"0",149,"fall","Fall Migration",0.21608576989234,0.472560801680417,"Unknown Crossing Event",64.019055360749,"f",NA,0.353696438457178,1.2809659728546,1.14980699427313,0.131158978581473
2016,"bat143",2016-07-18 03:00:00,0.126388888888889,200,"-110.459075","65.579324","-110.325866","65.547824",2867.96923393047,10499.0599375516,7065.90021080243,0.961452375233665,0.647060458864691,0.251499116917451,0.439153432846069,0.121693121693122,"0",150,"fall","Fall Migration",0.412990014770924,0.628968821575642,"Unknown Crossing Event",82.190430945923,"f",NA,0.451595774428148,0.845021616705193,0.449016319698792,0.396005297006401
2016,"bat143",2016-07-16 18:00:00,0.126388888888889,198,"-110.83158","65.794673","-110.627561","65.82849",2280.27031155656,11826.621138254,10038.2875374131,1.08302391375952,0.919257100495706,0.274187459477357,0.460317462682724,0.0846560846560847,"0",151,"fall","Fall Migration",0.277672383518433,0.61225359313639,"Unknown Crossing Event",56.9125250472616,"f",NA,0.31270618157836,1.36107038560223,1.19712390218989,0.16394648341234
2016,"bat147",2016-07-09 00:02:00,0.331944444444444,191,"-109.913106","65.318999","-110.12691","65.285096",3035.23892293331,34513.6926680999,10636.7463987822,1.2034062994456,0.370876792147216,0.126322750933468,0.0740740746259689,0.0529100529100529,"0",153,"fall","Fall Migration",0.229915254681368,0.372107791331316,"Unknown Crossing Event",231.988745535594,"f",NA,0.485332103630951,1.65520061436008,0.478159127694096,1.17704148666598
2016,"bat151",2016-07-14 08:02:00,0.331944444444444,196,"-109.559312","65.260549","-110.280461","65.228362",3705.72228684564,36168.2462628341,33806.4202119216,1.26109645267901,1.17874547461372,0.236375664919615,0.248677253723145,0.0740740740740741,"0",154,"fall","Fall Migration",0.39808129597107,0.813299664777204,"Unknown Crossing Event",39.0026777735168,"f",NA,0.081595560195642,1.15308057641965,1.0855497491405,0.0675308272791476
2016,"bat151",2016-07-07 08:00:00,0.334027777777778,189,"-110.444999","65.607047","-110.147166","65.601726",1723.7337800014,15188.2491046289,13706.7996428582,0.52627335774875,0.47494108256612,0.257201648420758,0.275132268667221,0.0582010582010582,"0",155,"fall","Fall Migration",0.143083226366992,0.270080025878861,"Unknown Crossing Event",87.3785831353228,"f",NA,0.181660255998592,1.3023943057539,1.19976429611007,0.10263000964383
2016,"bat153",2016-07-18 00:01:00,0.332638888888889,200,"-110.441136","65.626016","-110.226817","65.52628",1080.07499439883,17250.2481612612,14851.9850913901,0.600217402966637,0.516770532059501,0.183068779110909,0.0740740746259689,0.121693121693122,"0",156,"fall","Fall Migration",0.248207592665342,0.4435018920805,"Unknown Crossing Event",14.2507152386594,"f",NA,0.0297509712706877,0.883026464646635,0.733333467615406,0.149692997031229
2016,"bat156",2016-07-22 00:01:00,0.333333333333333,204,"-110.007176","65.198836","-110.676484","65.332217",188.385375578959,41185.7888492794,34529.8401220704,1.4300621128222,1.19895278201633,0.201058194041252,0.201058194041252,0.116402116402116,"0",157,"fall","Fall Migration",0.28672997259489,0.739666559235328,"Unknown Crossing Event",73.3293469649193,"f",NA,0.152769472843582,1.60693224701825,1.43066286228232,0.17626938473594
2016,"bat156",2016-07-18 00:01:00,0.332638888888889,200,"-110.480447","65.593657","-110.22613","65.532117",1330.42639741557,16383.7893690474,13568.2769113048,0.570069219521483,0.472104276663354,0.216931220144033,0.148148149251938,0.121693121693122,"0",158,"fall","Fall Migration",0.240333708053247,0.443920785990271,"Unknown Crossing Event",1201.21164365259,"f",NA,2.50774873413902,0.863729383429527,0.675171478536327,0.1885579048932
2016,"bat160",2016-07-21,0.333333333333333,203,"-110.22613","65.210338","-110.510316","65.302949",1510.0505854345,20023.9397692029,16781.2755173217,0.695275686430656,0.58268317768478,0.254298947751522,0.208994716405869,0.142857142857143,"0",159,"fall","Fall Migration",0.280684337216011,0.558732427423885,"Unknown Crossing Event",57.9767332223188,"f",NA,0.120784860879831,0.907077755240537,0.730412921339185,0.176664833901352
2016,"bat160",2016-07-19 16:00:00,0.334027777777778,201,"-109.880919","65.347838","-109.676213","65.259347",1102.2435209191,16013.915411813,13699.8558421084,0.554882723902045,0.474700479629535,0.180335099498431,0.103174604475498,0.158730158730159,"0",160,"fall","Fall Migration",0.323629248167349,0.58268317768478,"Unknown Crossing Event",146.881452291532,"f",NA,0.305366844680939,0.539158218326846,0.383085471135045,0.156072747191801
2016,"bat160",2016-07-18 00:01:00,0.332638888888889,200,"-110.453925","65.653825","-110.22553","65.526023",1152.2854870018,19685.858258567,17686.2450495755,0.68496375290769,0.615387788781331,0.385802480081717,0.507936537265778,0.121693121693122,"0",161,"fall","Fall Migration",0.275518755255213,0.474700479629535,"Unknown Crossing Event",78.6104855461064,"f",NA,0.164113748530493,0.910710217971692,0.803596916529568,0.107113301442123
2016,"bat161",2016-07-13 08:00:00,0.334027777777778,195,"-110.512633","65.397706","-110.832353","65.440536",1726.09902150336,17792.6070598277,15553.8335949737,0.616514451137482,0.538940873006713,0.147883596271276,0.1216931194067,0.0634920634920635,"0",162,"fall","Fall Migration",0.249088622457119,0.458565873361986,"Unknown Crossing Event",90.9314901867491,"m",NA,0.189046757145008,0.906273016317037,0.771797120691173,0.134475895625864
2016,"bat173",2016-07-15 00:01:00,0.333333333333333,197,"-110.376248","65.2984","-110.468345","65.292907",1301.95292364004,5204.50302035532,4328.17136487019,0.180711910429004,0.150283727946881,0.154950866741793,0.0899470895528793,0.0793650793650794,"0",163,"fall","Fall Migration",0.498787639979766,0.962084058499633,"Unknown Crossing Event",73.4374800422985,"m",NA,0.152994750088122,-1.01527632583877,-1.19965540691606,0.184379081077298
2016,"bat178",2016-07-14,0.334027777777778,196,"-110.420966","65.349813","-111.026673","65.510058",7283.72801506515,40072.9317604008,33230.1246928485,1.38852847402636,1.15142497203217,0.217724870610982,0.283068776130676,0.0740740740740741,"0",164,"fall","Fall Migration",0.166838855551229,0.309905325347118,"Unknown Crossing Event",115.552902657365,"m",NA,0.240234724859388,2.11897140383101,1.93172715066729,0.187244253163715
